date,title,text
2018-10-10,집단대출에서 디딤돌 대출로 갈아타기 가능한가요?,"안녕하세요 이번에 신축 아파트를 전매 받아 입주하게 되었는데요..(현재 중도금 5회 무이자 대출중)  현재 1주택 소유하고 있고 이사날 기존집 매매잔금 받고, 집단대출로 담보대출로 전환해 새아파트  입주할 예정인데..  알아보니 집단대출로 들어간 다음에 3개월 안이면 디딤돌대출로 갈아탈 수 있다는 글을 봐서요..(물론 중도상환수수료는 낸다는 가정하에)  다른 조건은 다 만족하고 1주택만 걸렸는데, 기존집을 매매하고 나면 새로 입주하게 될 집만 남게 되어 디딤돌대출이 가능할까요?  그리고 갈아타기가 가능하다면 디딤돌대출은 입주한 후 바로 신청하면 될까요?  답변 미리 감사드립니다^^"
2018-10-10,드뎌 제대로된 제집에 들어갑니다,결혼 5년만에 제대로된 제집에 낼 부터 들어갑니다. 5년간 네번째 집이네요ㅎㅎ 처음집은 전세로 두번째집은 다 무너져가는 35년된 아파트를 풀대출로 매입해서 살다가 운좋게 재건축이 빨리 추진되는 바람에 잠시 장모님댁에 얹혀 살게되었죠 그러던중 2년전에 재건축중인 그 아파트를 처분하면서 생긴 약간의 p와 반전세를 끼고 새로운 아파트를 매입했습니다. 최근 실거래가를 보니 운이 좋게도 구입당시금액에 50%정도가 상승했더군요. 가전이며 가구며 새롭게 구매하고 있는데 예전 신혼집 꾸미던 기억이 나네요. 하지만..다음달 카드값이..걱정이 되긴 하네요 ㅋㅋ 일을 저질르며 느끼는거지만 부동산은 타이밍과 결단력이 필요한 것 같다는 생각이 듭니다. 운도 운이지만요..
2018-10-10,용인행정타운 두산위브도 역삼지구 개발에 영향을 받을까요?,"답답한 마음에 여기에 처음으로 글을 올려봅니다. 장인어른이 송파 빌라에 사시는데, 이번에 9호선 영향으로 집값이 좀 오르셔서 (9호선 전철역 바로 앞이라..) 전세로 내주고 용인행정타운 두산위브를 매매를 해서 들어갈까 고민 중이신 것 같습니다. 지난 달 역삼지구 승인떨어진 이후 그 쪽 가격이 심상치 않다는 이야기를 들으시고 44평을 알아보시는데, 제 개인적으로는 워낙에 미분양 이슈로 말이 많았던 곳이라 별로 권해드리고 싶지는 않고 차라리 개발 호재만 보신다면 언남동쪽을 알아보라고 말씀드렸으나, 이미 언남동은 상당히 많이 올라있는 상태더군요 장인 어른 말씀대로 역삼지구 개발이 행정타운 두산위브에도 영향을 미칠까요? 그렇게만 본다면  현재는 주변 상권이나 인프라 자체가 형성이 되어 있지 않아서  지금 상당히 저평가 되어 있는 곳이라  향후 개발에 따른  메리트는 있는 것 같아 보이기도 하고.  건축쪽 밥을 먹고 있는 저로서도 판단이 잘 안서네요. 여러분들의 고견을 기다려 봅니다."
2018-10-10,이런 식의 분양 갭 투자가 가능한가요?,"안녕하세요 부동산 초보입니다.  아무것도 몰랐던 시절에 ‘청약통장 놀리는 것도 아까운데, 로또 분양 일단 질러보자’라는 생각으로 부동산 공부를 시작했는데, 막상 찾아보니까 로또고 뭐고 대출을 최대로 받아도 요즘같은 시절에는 내돈이 집값의 30~40% 정도는 있어야 분양을 받을 수 있겠더라고요. 그래서 그 뒤로는 쫄아서 존버중인데, 요즘 세미나도 듣고 하다보니까 이런 얘기를 들었어요.  ‘일단 로또 분양은 당첨 되기만 하면 내 돈 별로 없어도 살 수 있다. (강사님이 강남에 최근 입주한 아파트들 등기부 떼어보면 의외로 대출 끼고 산 집 별로 없다는 자료도 보여주셨음) 일단 계약금은 내고, 중도금은 대출로 낸 다음 입주 전에 전세 놔서 세입자한테 전세금 받아서 그 돈으로 잔금 치르면 내 집이 된다! 그리고 심지어 입주 시점이 되면 분양가보다 전세금이 더 올라있을 수도 있다! 개이득!’  이게 실제로 가능한 전략인가요??  제가 의문이 드는 부분이 있는데요  보통 집에 대출이 많이 잡혀있으면 전세를 잘 안들어오려고 한다는데, 신규 분양의 경우에는 다르게 적용되나요? 입주 전까지는 등기를 확인할 수가 없어서 실제로 그 집에 대출이 얼마나 잡혀있는지 알 수 없기 때문에 가능한건가요?  상식적으로는 신규 분양 중도금 대출이든 기존 물건 담보 대출이든 대출금이 비슷하다면 결국 전세 세입자의 리스크는 별 다를 바 없을 것 같은데, 둘 사이에 법규적/제도적인 차이가 있는건가요?  만약 차이가 있다면 그것 때문에 제가 생각하는 분양 갭투자가 가능한 건가요?  제 의문을 해결해주실 고수분의 답변 부탁드립니다. 감사합니다!"
2018-10-10,[고민상담] 일산 vs 송도,"안녕하세요.   평소에 눈팅만 하며 도움을 받다가 고민거리가 생겨 내집마련당에 첫 글을 남기게 되었습니다.   저는 내년에 초등학교 들어가는 첫째와 3살난 둘째가 있습니다.  현재 일산 주엽쪽에서 전세 거주 중이고 전세가 내년 2월 만기라 실거주 매수를 염두에 두고 살 곳을 알아보고 있습니다. 대출 포함하여 가능한 현금 범위가 5억 남짓이라 서울 진입은 어렵지 않나 싶네요.   와이프가 일산 생활에 꽤 만족을 하고 있고,  처제가 송도로 최근 이사를 해서 두 곳에 임장을 다녀오기도 했습니다. 느낀 점을 몇 가지 적어보고 어느 쪽이 나을지 조심스레 여쭤보고 싶습니다.  1. 이번에 이사하면 학교도 그렇고 10년은 봐야할 것 같다. 2. 일산은 gtx 가 호재이긴 하지만 다른 호재가 더 있을지는 미지수다.  3. 킨텍스 원시티가 좋긴 한데 지금 들어가기에는 금액이 무리다.  4. gtx 환승이 가능한 대곡역 주변은 백석/화정이 있지만 학교 생각해서 옮기기에는 둘 다 좀 부족한 면이 있다. 4.1 백석은 학군이, 화정은 생활환경이 일산만 못하다.  5. 송도는 학교, 학원 생각하면 채드윅과 상관없더라도 1공구가 답인 듯 하다.  6. 송도 1공구 내 금액으로 보면 포스코 엑스포 9/10단지 30평대가 가능할 듯 하다. (1공구의 북서쪽) 7. 1공구는 gtx-b 가 들어서더라도 영향이 별로 없을 것 같다 싶을 정도로 교통이 안 좋다.  8. 결국 gtx로 일산/송도 전체가 오르는 게 아닌 이상 현재 알아본 일산동구/송도1공구 둘 다 영향은 비슷할 것 같다.  9. 송도는 살기는 괜찮아 보이지만 직장(김포공항) 출퇴근이 대중교통 이용 시 2번 환승에 90분 정도 예상.  10. 일산은 10년 뒤에도 재건축은 없을 것이다.   따지고 봐도 일산(동구)과 송도(1공구)가 비슷비슷하다는 생각만 들고 결정이 쉽지 않습니다. 단지로만 보면야 송도 포스코 엑스포가 10년차 아파트라고 해도 일산 보다야 훨 낫긴 합니다. (지하주차장에서 바로 올라갈 수 있다니!!) 다만 자차를 이용한다 치더라도 직장 접근성이 훅 떨어지는 단점이 있긴 하더군요.   사는 건 송도도 괜찮아 보이는데 답을 내리기는 쉽지 않은 것 같습니다. 하긴 언제는 집 사는 게 결정하기 쉬운 적이 있었나 싶기도 하네요 ㅎㅎ  답을 내려 주시진 않더라도 제가 놓치거나 잘못알고 있는 점, 혹은 판단에 조금이라도 도움이 될 수 있는 말 남겨 주시면 감사하겠습니다."
2018-10-10,현금유동성때문에 전세 풀대출 받는건 너무 이상한 생각일까요?," 현기준  실거주 목적 구입 주택시 2.8억 대출 필요 ( 주담대  + 신용 2.8억 )     전세로 거주할경우 0.4억 대출 필요한 상황이구요 ( 전세자금대출 0.4억 )   전세 계약을 하되 이때 원래 들고 있던 현금으로 하지 않고 전세자금대출을 풀 ( 80% 한도치 ) 까지 받으면   2.4억의 현금이 통장이 있는 상태로 전세를 거주하게 됩니다. ( 물론 전세대출 2.8억에 대한 이자는 계속 내야함 )  2년 전세 거주하는 동안 원금 상환부담이 없고, 2.4억을 원하는 시점에 언제든지 매입에 사용할수 있다는 유동성 확보.??    전세를 거주하다가 급매물이 나오면 가용현금이 거의 없는 상황에서는 자력으로 구입할 방법이 전혀 없는데요  이런 상황을 회피하고자 현금보유+전세자금 대출 조합 선택은 전략(?)적인 의미가 있을가요?..    머리속으로만 생각한 방법인데 이게 탁상공론이고 쓸데 없이 돈만 많이들고 투자(?)관점에서 별의미 없는 것 같기도하고   머릿속이 복잡합니다.  고수분들 의견 부탁드려봅니다."
2018-10-10,전제자금 대출시 현금 자산도 평가하나요?, 예를 들어  현금 5억이 통장에  있는 상태에서   전세 3억짜리 집을 계약하고 전세자금대출 신청하면 ( 약 80%  받는다고 가정할경우 2.4억 )  무주택 상태인 사람의 현금성 자산 금액과 상관없이 대출은 나오는거 맞는거죠?    상식적으로 평가할 방법도 없고 ( 원래 있던 5억이 채무 변제 용인지 들어왔다 나갔다 하는돈인지도 알 방법이 없으니 )  원래 가지고 있던 현금 자산을 평가할 이유도 없는것 같은데 혹시나 해서 문의드려봅니다.
2018-10-10,9.13 대책을 좀 꼼꼼하게 읽어봤는데요. 다주택자..,"9.13 대책을 좀 꼼꼼하게 읽어봤는데요.   다주택자.. 개념이 바뀌었네요.  http://www.molit.go.kr/USR/NEWS/m_72/dtl.jsp?lcmspage=1&id=95081333  위의 링크가 9.13대책 발표본 입니다, (국토교통부 링크)  다주택자 주택법 제2조제1호에서 정하는 주택(단, 조합원 입주권 및 분양권을 포함)  주택법 제2조 1호 . ""주택""이라 함은 세대의 세대원이 장기간 독립된 주거생활을 영위할 수 있는 구조로 된 건축물의 전부 또는 일부 및 그 부속토지를 말하며, 이를 단독주택과 공동주택으로 구분한다   등기권리증 이 있는 집이면, 그게 1평짜리든, 10평짜리든, 저기 시골이든,,  100만원짜리 집이든, 무조건 갯수를 세더라구요. 오피스텔은 제외입니다.   다주택자 주택담보 대출 관련. - 규제지역내에서는 절대 대출안됨. 1원 도 안됨 - 규제 지역 외에서는 신규 집 구매 시 대출 가능. (등기일로 부터 3개월 이내 취급 해야함, 전세 끼고는 주택담보대출이 안나오니까. 전세 없기 구매하라는 뜻.)    생활 안전자금 대출은 가능  1억까지만. 가능  생활안전 자금 포함 범위 = 의료비, 교육비, 타행대환 대출, 임차인 보증금 반환용도   예) 다주택자가, 규제지역외 집을 사면서  주택담보 대출을 받아 살 수 있다. (0)        다주택자가, 규제지약외 집을 전세를 끼고 사고, 1년 뒤에 그집에 들어가면서 전세금을 주택담보태출 받아 줄 수 있다. (X)       다주택자가, 규제지역외 집에 전세입자가 나가는데, 차기 전세입자와 기간이 비어서 잠깜 주택담보대출 받아서 전세금을 줄수 있다. (X)       -> 1억/년 까지만 대출 가능.      다주택자가. 9.13 대책 나오기 전에 전세낀 집을 계약하고, 잔금했는데. 1년뒤에 그집에 들어갈껀데. 주택담보 대출로  임차인 보증금 반환용도로 받을 수 있다. (X)     -> 1억/년 까지만 대출 가능.     ->  9.13 이전이라 종전 규정을 적용하는게 맞지만, 은행법 감독규정(별도공지) 시행일 이전에 신청해야함,        전세금 대출 관련   여기서 주택수 산정에 포함되지 않는 주택  - 주택법상 주택이 아닌 오피스텔  - 지방의 노후한 단독(비수도권, 비도시)    사용승인 후 20년이상 경과된 단독주택,    85m2 이하의 단독    소유자 본적지 소재 주택으로 직계존속 및 배우자로 부터 상속 받은 단독 주택  - 분양권 조합원 입주권 (지금 당장 거주 불가 한것, 주택이 아님)   무주택자  - 소득 상관 없이, 보증제공 (단, 버팀목 대출등 정책금리를 제공받은 경우 소득 요건 따짐)  1주택자( 부부합산 소득 1억 이하면 대출 가능)  2주택 이상인자  - 무조건 불가, 처분하겠다는 조건을 달아도 불가.   전세 자금 대출 관련 연장은 가능한가??   무주택자 가능  1주택자  1억원 초과 여부와 상관없이 가능,   2주택이상자  - 1회에 한에 초과분 주택을 모두 처분한다는 조건으로 허용,., 1채만 남기고 다 처분 하면 1회는 연장해 주겠다.  https://blog.naver.com/asclepina/221373376252     제가 지금 애매하게 다주택자인데. 아이러니 하게 전세를 살고 있고, 2년뒤에 들어갈 집으로 전세를 끼고 9.13 대책 이전에 하나를 매매 해 둔 상태인데.. 소유한 모든 주택이 비규제 지역인데. 죄다 월세받는용으로 원룸이런거 지방에 있는데.. 여튼 저는 2년뒤 실거주용 집 들어갈때 주택 담보 대출 안나옵니다..ㅎㅎㅎ (아오... 지금 전세사는 집에서 보이는 옆동인데..) 1달 차이 두고 인테리어 하고 들어갈라했는데.. 현재는 이래요. 또 어떻게 바뀔지는 모르겠는데..   다른것 보다. 전세금 반환용도의 주택담보 대출이 제한되는게 좀 영향이 클것 같습니다."
2018-10-10,전세자금 대출 및 복비 질문입니다.,"내년 초에 아이 초등학교 때문에 어쩔 수 없이 이사를 가야 될 것같네요. 이사 가려니 매매는 뭐 너무 비싸고ㅠㅠ 전세 가야 될 것같은데...한 10억 가까이 하네요. 가지고 있는 돈은 5억 밖에 없어서 5억은 전세자금 대출이 필요하네요.  부부 합산 소득은 2억 정도 되는데 전세 자금 5억 대출 가능할까요? 그리고  현재  살고 있는 전세 묵시적 갱신이 되서 살고 있는데 2+1년 정도 되어 가는데,  중간에 이사가게 생겼는데, 이 때 복비는 세입자인 제가 내는거겠죠?  그 동안 돈도 열심히 안모으고 살았는데...이제부터 정신차리고 돈 모으고 살아야겠습니다. 집값이 너무 올랐네요.ㅠㅜ"
2018-10-10,블라인드는 요즘 어떤 종류가 좋나요?,"안녕하세요.  커튼은 관리가 어려울 것 같아서 방이나 거실에 블라인드를 달 계획입니다. 그런데 제가 이쪽에 아는게 없기도 하고, 콤비, 허니콤. 우드 등등 종류도 많던데.. 요즘 보통 거실 혹은 방에는 어떤 제품으로 많이들 하시나요?  이미 하신분들이나 잘 아시는 분들 의견 부탁드립니다! 감사합니다."
