date,title,text
2018-07-06,분당 파크타운 대림/서안 상가에 붙어있는 아파트 질문드려요,"중앙공원 주변 아파트를 보다보니 파크타운이 눈에 들어오더라구요. 나름 수내역에 가깝고, 초등학교도 좋아보이구요. 근데 보다보니 대림/서안아파트 33평이 좀 특이한 구조에(거실 2면에 창이 나있음) 메인단지가 아닌 상가동 뒤에 있더라구요. 138~141동 말하는 거에요. 뷰도 좋을것 같고 한데 가격이 1억정도가 싸네요. 무슨 문제가 있나요? 주차 문제인가요? 매매 생각하고있습니다."
2018-07-06,분당 정자 더샵파크리버,"오늘 당첨자 발표 났네요.  저는 59a 33층에 당첨되었습니다. 처음에는 마냥 좋았는데,, 몇시간 지나니 냉정해지네요. 분양가도 7억이 넘고(발코니 확장까지 7.2억입니다) 34층 중 33층이니 탑층 아닌건 다행인거 같습니다. 정면의 오피스텔 건물이 25층이니 그 너머로 탄천이나 서울대병원쪽 조망도 가능할거 같구요.  앞으로의 비젼 어떻게 보시나요?  참고로 실거주는 아니고, 전세(또는 월세)주고 저역시 전세 또는 월세로 용인 대형평형 거주할겁니다.(식구가 많아서요)"
2018-07-06,아파트를 매매 해볼까 하는데 어디서 부터 시작 해야 할지 몰라 글 올려봅니다.,"현재 결혼 3년차 37세 전세 세입자 입니다. 그동안은 내집 마련은 아주먼 얘기로만 생각 하고  어떻게 하면 전세금 많이 모아서 더 좋은 전세집을 얻을까만 생각 했습니다. 그러다가 부동산쪽 정보를 기웃거리다 보니 이렇게 사는것 보다는 아파트 매매를 통해 주거안정과 대출을 갚으며 강제적으로 돈을 모아 볼까 하는 생각에 이르렀습니다.(한달 생활비를 400 넘게 쓰며 풍족하게 살고 있지요 ^^;) 그런데 이넓은 서울에 이많은 아파트 중에 어느것이 좋을지 감이 안오네요 ㅎ 저는 프리랜서 직업이라 일년에 한두번 서울 여기저기 지역을 바꿔가며 근무합니다. 그래서 경기도 성남쪽 아니면 아예 안보고 있습니다. 현재 자본금 1.7억, 부부 합산소득 세전 900, 현재 매달 400씩 적금 하고 있습니다. 자녀 계획은 없습니다. 마음은 9억짜리 새아파트 사서 잘 살고 싶지만 현실은.... 그래서 5억미만 연식이 좀 지난 아파트를 매입 하여 리모델링 해서  살아 볼까 싶습니다. 대출은 신혼부부, 생애최초 혜택을 볼수 있을것 같습니다.(사정이 있어 부부합산연소득 7천 밑으로 잡힙니다.) 살고 싶은 지역은 강동구, 송파구쪽 입니다. 이유는 강동구쪽이 여행 다닐때 남쪽이나 동쪽으로 나가기 편해보이네요. 저희 부부는 애기도 없어서 캠핑등 여가 목적으로 지방을 많이 다닙니다. 현재 마포구 사는데 서울 벗어나는 데만 한시간 이네요... ㅎㄷㄷ... 그리고 제가 일을 서울이나 판교, 성남쪽에서 많이 합니다.  그러면 강동구나 송파쪽의 적당한 연식의 최근 거래가 많고 가격이 상승 하는 아파트 중에 고르면 될까요? 아니면 더 중요한 고려 대상이 있나요? 님들은 어떤 조건을 중요시 생각 하는지 궁금하네요. 이런쪽에 지식이 없으니 어디서 부터 어떻게 시작해야 하는지 깜깜이네요.  저는 주거 목적 이라 집값이 은행 적금이자 보다 더 오르기만 하면됩니다 ^^; 물론 대박 나면 좋겠지만 큰욕심은 없네요."
2018-07-06,전세계약 관련 질문 드립니다.,"현재 거주하고 있는 집이 계약기간이 3개월 정도 남아 있습니다.  회사 이직으로 인하여 타지역에도 집을 구할려고 합니다.  새로 이사할 집에 전입신고를 안하고 확정일자만 받고 3개월뒤에 전입신고를 할려고 하는데, 이렇게 계약을 하면  나중에  문제가 생길시  법적 보호를 받을 수 있는지 궁금 합니다. 아니면 전세권 설정이 가능한지 부동산에 물어보고 계약을 해야 할까요? 이런경우가 처음이여서 질문 드립니다."
2018-07-06,경매에 나온 아파트를 일반매매로 구입할때 주의할 사항이 무엇일까요?,"아파트를 구입하려고 보고있는 단지가 있는데요 이 단지에 딱 원하는 평형 타입의 물건이 경매에 등록이 되어있네요 그래서 부동산가서 알아보니 자기가 집주인과 알고 있어서 싸게 매매를 진행해보는것이 어떻냐고 하네요 임의경매 신청자의 채권 최고액이 2억이고 근저당이 3.24억이 잡혀있고 국민건강보험공단에 압류가 잡혀있고요 말소기준권리일 이후 전입신고를 한 세입자가 있습니다. (말소기준권리일 하달 지나서 전입신고를 하였네요, 보증금 9천이라고 들었으나 확인이 필요)  부동산 말로는 계약시 경매신청자와 집주인 같이 만나 2억을주고 경매취하하고 부동산가등기 신청하고, 대략 2달 후 (세입자 이사할 수 있는날) 잔금을 치루는 방식으로 하겠다고 하는데 여기에 위험성이 없을까요? 근저당 잡혀있는 은행에서 경매 진행시킨다던가.. 아님 다른 세금을 떠안는다거나 그런 위험들이요  그리고 이 아파트 경매에 입찰하여 낙찰 받게되면 다른것은 다 말소가 되는것으로 알고 있는데 지금 살고 있는 세입자는 말소기준권리일 이후 전입신고를 하여 보증금을 날리게 되는건가요? 보통 이사비로 200정도 줘서 내보내는것 같던데, 끝까지 안나가면 강제집행까지 진행하는것이고 이 외에 세입자 보증금을 떠안는다거나 하는 문제는 없을까요?"
2018-07-06,"전국 아파트 목록을 주식 관심종목처럼, 청약 경쟁률 추가 - 호갱노노 업데이트","안녕하세요. 호갱노노를 개발하는 mini입니다. 최근에 이런저런 일(좋은 일!!)이 있어서 업데이트 소식을 못올리고 조용히 개발하고 있다가 마음에 드는 기능이 나와 이렇게 소식을 올려봅니다.  1. 아파트 목록을 주식 관심 종목처럼 보기 예전부터 하고 싶었던건데요, 관심 아파트들의 가격 변동을 주식의 관심 종목처럼 계속 지켜보고 싶은 마음이 있었습니다. 마침 내 구독목록이 버려져 있길래 이번에 아래처럼 바꿔봤습니다.  알림 받기를 해놓으면 목록에 추가가 되고, 기간 별로 등락폭을 확인할 수 있습니다. 알림을 해제하기 어려운 문제도 있었는데요, 아래처럼 알림을 통합해서 관리할 수 있도록 했습니다.  이건 예전부터 의견을 많이 주셨었는데 이제야 바꿔드려서 죄송스럽네요 ㅠㅠ  이렇게 알림 받기를 착실히 하면, 아래처럼 지도에서 내가 알림 받은 목록을 맛집(?)처럼 보실 수도 있습니다. 축적에 관계 없이 나오기 때문에 내가 어느 지역에 관심이 있었나 한 번에 알 수 있죠!  2. 여러 조건을 이용해 인기 아파트 위주로 아파트 추천 받기 이건 이벤트성 기능인데요, 좌측 하단에 추천이라는 버튼이 생겼습니다. 누르게 되면 아래처럼 여러 조건을 입력하게 되는데요, 출퇴근지까지 입력하면 호갱노노 인기 아파트 위주로 나에게 맞는 아파트를 여러개 추천해줍니다. 재미삼아 해보세요~!   3. 분양 청약 경쟁률 추가 드디어! 기다리고 기다리던 분양 청약 경쟁률이 업데이트 됐습니다. 2015년 이후에 분양한 것부터는 다 들어갔습니다. 데이터는 예전부터 모아놨었는데 어떻게 보여줄지 고민을 한참해서... 생각보다 복잡하더라고요...; (미분양이라고 표기하면 항의도 엄청 들어오고요 ㅠㅠ)  아래처럼 목록에서 확인하실 수도 있고  아래처럼 아파트 상세화면에서도 타입별 경쟁률을 확인하실 수 있습니다! 입주한 단지도 표기되니 2015년 이후에 분양한 단지의 경쟁률이 궁금하다면 한 번 확인해 보세요~! ㅇ   좋은 일(?)이 있은 후로는 처음 올리는 업데이트 내용이네요. 전 변함없이 열심히 개발 중이고요.. ㅠㅠ 호갱노노를 만든지도 벌써 3년이 돼갑니다! (3살이나 늙었...) 가끔 글에서 보일 때마다 댓글 남겼었는데 축하해주셔서 감사하고, 앞으로도 처음 느낌 그대로... 열심히 해보겠습니다~!  추가! 예전에 한정된 회원들에게만 제공한 호갱노노 블랙이라는 인기순위 기능이 있었는데요, 아래 댓글로  요기를 눌러서 요 번호를 남겨주시면, 사용하실 수 있게 등록해 드리겠습니다. 신청하시면 아래처럼 전국 인기순위를 멜론차트처럼 받아보실 수 있어요~!   호갱노노 사용하는 방법 웹: https://hogangnono.com 앱: https://hogangnono.com/install"
2018-07-06,전세 셀프 연장계약 해보신분 계신가요?,"사정상 집을 전세주고 전세로 살고 있습니다.(아 우리집 들어가고 싶다....)  아무튼 세준 집이 2년이다되어가 전세계약을 연장해야 하는데 세입자와는 현시세로 조정한다는 합의는 한상태이며 예상하는바 10%내외의 상향조정이 있을 것으로 생각 됩니다.  만약에 전세금이 상향 조정되면 계약서를 다시 써야 할 것 같기는 한데..  부동산에 알아보니 복비 전액을 요구하더군요. 대서료 정도만 요구하면 그냥 맞길려고 했는데... ㄷㄷㄷ 암튼 서로 비용을 최소화 하는 방법 중 어떤 방법이 현명할 지 의견 여쭙니다. (세입자도 추가비용을 원하지는 않고 대출이 필요하지는 않음, 저도 근저당 설정 등은 없이 깨끗한 상태임)  1. 기존 계약서에 변경된 금액, 기간만 조정하여 서로 도장 찍고 끝냈다. 2. 표준 계약서를 구해서 작성하고 서로 도장 찍고 끝냈다. 3. 대서료만 받는 부동산을 찾아 본다."
2018-07-06,"신혼부부가 집사면 취득세 감면..""내년 1월부터 1년간""","http://v.media.daum.net/v/20180705180012962?f=m  결국은 내년1월부터 1년간 50%감면인데, 조건이 혼인 5년 이내 신혼부부, 연 소득 5천만원(맞벌이 7천만원)이하 3억원(수도권 4억원)·60㎡ 이하 주택 생애 최초로 구입시 적용  이네요^^;;  다른 대책도 내년부터일까요?? 디딤돌한도는 빨리 올려줬으면~~~"
2018-07-05,앞으로의 부동산 전망,"안녕하세요, 무주택자인 회원입니다. 몇년전부터 집살기회를 노리다 놓쳐서(물론 돈이 부족해서) 청약도 넣고 다른 기회를 옅보고 있습니다. 여기저기 글도 읽고 하다보니 이제 상승은 끝이고 내년 힐리오입주를 시작으로 몇년간 하락할것이다 라는 글을 보게 되었는데요. 회원분들은 어떻게 생각하시는지 궁금합니다. 물론 저는 아직까지 실거주라면 어제 집값이 가장싸다라고 생각하는데 최근 1-2년간 급격히 올랐기때문에 조정이 올수도 있다라고 생각하거든요.  향후 5년 이내 하락후 다시 상승할것같은데 여러분들은 어떠신가요?"
2018-07-05,분당 서현동 일대에 행복주택 공급하려나보네요,"어디까지나 국토부 발표니까 시행이 될지 안될지는 모르지만...오늘 발표된 저출산대책 중 일부입니다. 나름 고민을 다각도로 열심히 한것같기는 한데 이정도로 해결이 될까 싶고, 애초에 서울권에는 하나도 없네요. 하긴 서울에 남은 땅이 없겠죠.  순자산까지 계산해서 신혼부부 특공을 확대하겠다는데 잘 굴러갈지는 모르겠습니다. 맞벌이 소득기준을 높였다고는 하지만 여전히 외벌이 기준 대비 너무 낮은 것 같고요.  여튼 인천 가정동, 김포 등 여기저기 사업예정지를 발표했는데 그 중 분당 서현동도 포함되었어요. 지금 이매한신과 시범단지 건너편, 주택 조금 있는 율동공원 인근 산인데 8만평이나 된다니 그 일대 다 밀어버릴 생각인가보네요=_= 위치는 분당 역세권이라 최고일거같은데, 실제로 시행되면 분당에선 보기 드문 새 집들이 될거라 부럽긴 합니다. 분양보다는 임대 위주가 될거 같긴한데 어떻게 될지는 궁금하네요.  아무튼 정말 요새 결혼하는 친구들 보면 진짜 제일 큰 걸림돌이 집인데(내마당 분들은 다들 부자신듯ㅜㅜㅜ), 정부에서 이 (답이 안나오는) 문제를 어떻게 풀어나갈지 지켜봐야겠네요."
2018-07-05,"근저당 설정이 되어 있는 집, 전세 놓을 수 있나요 ?","대출잔액은 없구요... 대출 당시 단기자금으로 사용하고 전액 상환 했는데, 근저당 설정 기간이 1년이 있습니다.   말소 할려면 200만원 정도 수수료가 발생하구요.  근저당 설정 기간이 6개월 정도 남은 상황에서,   6개월 후 설정을 말소한다는 특약 사항 같은 걸 적어서 전세를 받을 수 있을까요 ?"
2018-07-05,전세가 너무 오래 안빠질 경우 질문이 있습니다~, 아파트 입주시기문제 때문에 살던 전세집에 새로운 세입자를 구하지 못하고 이사를 했습니다. 대항력을 잃지 않기위해 작은 짐을 두고 등본상에도 본인만 남은 상태구요. 근데 부동산에 매물을 내놓은지 6개월이 지났는데도 보러오는 사람도 별로 없고 매물이 빠지질 않네요. 양쪽에 대출금이 맞물려 있어서 한달에 쓸데없는 이자만 50만원 이상씩 빠지는데 내년중순까지가 계약이라 최대한 빨리 방을 빼야하는 상황입니다.   집주인분이 부동산 중개업을 하시는데 이분 입장에선 계약만료까지 딱히 사람을 구해도 그만 안구해도 그만이라 새로운 세입자를 구하기 위한 큰 의지는 없는 것처럼 생각이 들구요. (그렇게 문제가 있는 지역도 아니도 육개월이나 집이 빠지질않으니...) 여러 다른 부동산에도 수차례 매물을 내놓아도 집주인이 부동산중개업자라 매물소개를 꺼리는 상황입니다. 대부분 같은 모임에서 알기도 하고 껄끄럽다고 안받겠다고 하는 곳도 있구요. 이러니 참 난감하네요.  가만히 앉아서 기다리기만하며 쓸데없는 대출이자만 낼 수도 없고....  혹여나 이런 상황에 뾰족한 혜안이 없을까 물어보려 글 올립니다. 개인적인 생각으로는 복비를 두배를 치뤄서라도 빨리 빼고 싶은 심정이네요.   긴 글 읽어주셔서 감사합니다.
2018-07-05,"형광등, 방등 좋아하세요?","내집마련당에 어울리는 주제인지 잘 모르겠지만 인테리어 관련 이야기라 한번 써봅니다.  요번에 인테리어 조명 고려하고 있는데 전 방에 가운대 크게 있는 그 등이 너무너무너무너무 싫은데 한국에서는 그렇게 안한 사례를 찾기 힘들더라고요.  솔직히 너무 밝고, 그렇다고 해서 구석구석 다 밝은게 아니라 가운대만 밝은 느낌 -_-; 작은 조명 여러개로 하는게 나을꺼 같은데  왜 저렇게 하는걸까요? 다들 형광등, 방등 좋아하시나요?"
2018-07-05,으아..디딤돌대출..속썩이네요 ㅠㅠ (소득증빙서류질문),여차여차해서 겨우 서류접수하고 심사대기 중이었습니다.  서류접수 완료 후 심사대기로 넘어간지 일주일하고 하루가 지난 오늘 불안한 마음에 전화를 걸어봤습니다.  기존 담당자가 새로운 담당자를 연결해 주더군요.  그런데!! 문제가 발생했습니다....  청약통장 거래내역 확인서 발급일자와 대출 신청일자가 차이가 있어서 상세 거래내역이 필요하다.  그건 뽑으면 되죠.. 큰 문제는 아니었습니다..  더 문제는 작년과 올해 직장이 달라서 올해 소득 기준(갑근세원천영수증 6개월)으로 산정을 해서 신청을 해야하는데 그러면 소득 기준에서 6만원이 초과된다 하더군요....OTL  아니.. 내가 싸인한 연봉과 대출 신청 기준 금액이 약 1천만원이 나는데..초과라니 이게 무슨 뚱딴지 같은 소리입니까..ㅠ  그나마 다행인 것은 제가 이직을 한게 아니라 엄연히 따지면 그룹사 전보 발령이 난거라..  이전 회사와 지금 회사가 그룹사인걸 증명할 수 있는 내용이 들어있는 재직증명서 같은걸 제출하면 된다고 하더군요..  혹시 이런 상황 겪어보신 분 있으신가요..? 저런걸 증명할 증명서 같은게 있긴 한걸까요..?  인사팀에 물어보니 그 직원도 알아봐야한다고 하네요...OTL
2018-07-05,화서역 푸르지오의 호재??,뭐가 있을까요? 
2018-07-05,판교 사는 분들. 정말 안 시끄러워요?,판교에서 직장을 다닌지 어언 3년이 넘어가는데.. 귀가 멀지 않았다면... 하루에도 수차례 뜨는 저 비행기 소리가 정말 크지 않은가요?????? 정말 집값 때문에 비행기 소리가 심해도 별로 내색을 안하는 건지???  판교 근처 집알아보러 부동산 여러 군데 가도 비행기 소리 시끄럽다는 얘기를 전혀 안하네요??  그냥 문닫으면 그만이니 신경 안쓴다는 식으로? 한군데서는 구로 같이 민간 항공이 자주 이착륙하는거 아니니 괜찮다고 그러고...  물론 민간 항공기에 비해 적게 뜨는건 맞는데.. 한번 뜨면 진짜 머리 위로 지나가듯 엄청 크게 들리는데... 판교 사는분들 정말 무감각 한가요???  그때 에어쇼 할때는 1주일간 난리도 아니었음.. 근데 그것도 부동산에서는 몇년에 한번 하는거 못 참냐는식으로 말하고...ㅋㅋ
2018-07-05,신혼부부 첫집살때 취득세 면제 '유력' 기대되네요~,뉴스핌 - http://m.newspim.com/news/view/20180704000319  10월에 첫집 사는데 취득세 면제 이야기가 나오니 괜히 기대되네요^^  메이저 신문사가 아니지만 그래도 행복회로가 잠시 돌아가면서 기분은 좋네요 ㅎㅎ
2018-07-04,"반전세 계약기간이 종료되고, 집주인과 합의된 사항","남편이 언제 타지로 가게될지 몰라서 살때까지 살라는 식으로 구두합의가 된 상황입니다.  그런데 이번에 이사를 하게 되었고, 집주인은 부동산에 전세가를 높게 올려놨어요..ㅠㅠ 2주 전 한 팀이 집보러왔고..더이상 연락이 없습니다ㅠ  이사하겠다고 고지한 상황에서, 계약기간이 명료하지 않은 상태라면 새 세입자가 나타나지않아도 전세금을 받을 수 있을까요?  이게 묵시적 연장으로 1년 뒤를 계약종료로 봐야하는지, 이사한다고 고지한 뒤 얼마간의 기간이 지나면 계약종료가 되는 상황인지..  집보러오는 사람이 없어서 불안해서 글 올려봅니다ㅠㅜ"
2018-07-04,버팀목 대출 연장과 동시에 이사를 갈 수 있을까요?,안녕하세요. 현재 버팀목 전세자금 대출을 사용 중이고 내년 4월이 만기입니다.  현재 살고 있는 집도 동시에 계약이 만료되어서 다른 곳으로 이사를 갈까 하는데요.  문제는 이제 소득조건도 초과해버리고 이사가려고 하는 집 전세금도 3억이 넘어가게 되는데 이러면 연장이 안되겠죠?  좀 찾아봤는데 같은 집에 계속 살면서 연장하는 경우에는 소득이 변경되었는지 추가로 확인을 하지 않는 것 같습니다.  이 경우는 어떻게 되는지 궁금합니다. 한참 찾았는데 같은 케이스는 없는 것 같네요;  조언 부탁드립니다.
2018-07-04,리모델링이 거의 마무리 됐습니다.,경리단길 안쪽 주택가에 구입한 구옥 리모델링을 시작한지 대략 한달반 정도 됐는데요.  이제 거의 마무리 됐습니다.  건물외부에 조명달고 전기선만 좀 정리하면 외관공사는 마무리될 것 같습니다.  나머지는 들어오기로 하신 임차인분이 하실 것들이구요.  이것도 내 건물이라 생각되니 살짝만 손본다는 생각이 수입자재로 마무리하게 됐네요.  외관을 감싸고 있는 매쉬철망이 국내에서는 생산이 안되는거거든요. ㅠㅠ  그것 때문에 제법 목돈이 더 들어갔지만 해놓고보니 무척 마음에 드네요.  건물에는 꽤 괜찮은 크래프트비어펍이 들어올 예정인데 이미 그 근처에 맥파이나 더부스 그리고 남산캐미스트리처럼 수제맥주의 성지들이 많죠.  아마 들어올 펍도 그런 성지 중 한 곳이 되지 않을까 싶네요.
2018-07-04,인테리어 덕택에 집을 비싸게 팔았네요 ㅎㅎ,경기가 다 죽어가는 지방소도시라....3년전 아파트 살때보다 가격이 대략 30%넘게 떨어진 상황입니다 에휴 ㅋㅋㅋ 게다가 매수자도 별로 없어서 걱정이 많았는데 다행히 인테리어를 좋게 봐주시는 분이 계셔서 겨우 집을 매도할 수 있었네요. 저희집은 저층(3층)인데 같은 라인 고층이 10% 더 싸게 나와 있더군요 ㅎㅎㅎ  제가 좀 비싸게 올리긴 했어요. 첨에 매물 올릴때 가격 너무 비싸고 인테리어는 가격에 포함 안되요^^ 하던 부동산아줌마한테 한방 먹인것 같아 기분이 좋네요 물론 인테리어 비용이 더 많이 들었으니 결론적으로는 손해긴 하지만요 ㅠㅠ  그래도 그 당시에 인테리어 한다고 여기저기 뛰어다니던 기억이 생생해서 추억삼아 당시 사진 몇장 올려봅니다 ㅎㅎ
2018-07-03,3.5억 대출 어떻게 보세요,붓카페에 글을 한번 올리긴 했습니다만...  머리가 터질것 같아 이쪽 선배님들께 고견을 한번 더 여쭙니다.  30대초 신혼부부고 외벌입니다. 실수는 월에 700정도 되는 것 같구요. 고정비는 200정도 나갑니다. 아이계획은 앞으로 2년간은 없습니다. 5억정도 돈이 있어 한 3.5억정도 대출받아서 내년초쯤 목동 단지 매매를 해볼까 싶습니다. 목동 자체도 괜찮은지 모르겠는 상황에서 대출까지 고민하려니 너무 머리가 아프네요. 아무튼 아이는 낳아도 한명만 가질 계획이라 평생 산다 생각하고 보구요.. 대출 자체가 무리가 될지 어떨지 감이 안잡히네요..  정말 고민입니다.   실제 대출 받아보신분 계신다면 의견 주시면 감사하겠습니다..
2018-07-03,전세만기될때 대출이 있으면 어떻게 주나요??,"전세 만기가 몇달뒤로 다가 오면서 궁금증이 생겼습니다^^;;  전세 계약시보다 전세대출을 많이 갚았는데, 만기시에 돈을 어떻게 받게 되는지 궁금합니다.  예를 들면. 3억 전세에서 2억대출이었는데 1억을 갚아서 대출이 1억이 남았다면 제가 3억을 받아서 1억을 상환하는건지 집주인이 저한테 2억을 주고 은행에 1억을 상환하는건가요??"
